@relation Aug28_log_50k
@attribute Client string
@attribute Date string
@attribute Time string
@attribute Method string
@attribute Request_Url string
@attribute Request_Protocol string
@attribute HTTP_status_code integer
@attribute Bytes integer
@data
'sol.nuri.net','1995-08-28','04:00:17','GET','/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'musner.ifk.univie.ac.at','1995-08-28','04:00:20','GET','/pub/global/pomo.html','HTTP/1.0',200,631
'153.51.208.208','1995-08-28','04:00:21','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'ts11-15.westwood.ts.ucla.edu','1995-08-28','04:00:23','GET','/pub/lupine/www/disney.html','HTTP/1.0',200,2099
'netcom2.netcom.com','1995-08-28','04:00:25','GET','/pub/listserv/atom1a.html','HTTP/1.0',200,2430
'www.egg.or.jp','1995-08-28','04:00:28','GET','/pub/kiaman/island.GIF','HTTP/1.0',200,54008
'www.egg.or.jp','1995-08-28','04:00:35','GET','/pub/kiaman/vanuatu2.html','HTTP/1.0',200,1359
'eagle60.eaglenet.com','1995-08-28','04:00:36','GET','/pub/jgbustam/paises/paises.html','HTTP/1.0',200,1923
'elecsun11.elec.uow.edu.au','1995-08-28','04:00:36','GET','/pub/rjgula/os/linux/sigurg.txt','HTTP/1.0',200,3238
'ad12-038.compuserve.com','1995-08-28','04:00:36','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'proxy2.cc.stevens-tech.edu','1995-08-28','04:00:39','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'www-a2.proxy.aol.com','1995-08-28','04:00:39','GET','/pub/networx/autopage/exotic/ex001.html','HTTP/1.0',200,541
'slip5-5.acs.ohio-state.edu','1995-08-28','04:00:40','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'www.egg.or.jp','1995-08-28','04:00:41','GET','/pub/kiaman/oak.GIF','HTTP/1.0',200,8615
'miniri.mnhn.fr','1995-08-28','04:00:45','GET','/pub/wick/','HTTP/1.0',200,1923
'ix-pal-il2-28.ix.netcom.com','1995-08-28','04:00:46','GET','/pub/fervor/meet.htm','HTTP/1.0',200,787
'eagle60.eaglenet.com','1995-08-28','04:00:49','GET','/pub/jgbustam/paises/puertori.html','HTTP/1.0',200,494
'grace-fddi.isc.rit.edu','1995-08-28','04:00:56','GET','/','HTTP/1.0',200,1834
'grace-fddi.isc.rit.edu','1995-08-28','04:00:56','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'vega.info.isbiel.ch','1995-08-28','04:00:58','GET','/pub/theme/ign.html','HTTP/1.0',200,1505
'www.egg.or.jp','1995-08-28','04:01:01','GET','/pub/kiaman/thumbsup.GIF','HTTP/1.0',200,42042
'www.egg.or.jp','1995-08-28','04:01:10','GET','/pub/kiaman/vila.GIF','HTTP/1.0',200,55196
'www.egg.or.jp','1995-08-28','04:01:13','GET','/pub/kiaman/vanuatu3.html','HTTP/1.0',200,4089
'grace-fddi.isc.rit.edu','1995-08-28','04:01:15','GET','/html/people.html','HTTP/1.0',200,12488
'vega.info.isbiel.ch','1995-08-28','04:01:15','GET','/pub/theme/release.html','HTTP/1.0',200,1065
'eagle.cc.ukans.edu','1995-08-28','04:01:17','GET','/pub/cardman/links.htm','HTTP/1.0',200,3795
'ant.oanet.com','1995-08-28','04:01:18','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'miniri.mnhn.fr','1995-08-28','04:01:22','GET','/pub/wick/misc/hello.wav','HTTP/1.0',200,31756
'www.egg.or.jp','1995-08-28','04:01:24','GET','/pub/kiaman/pine.GIF','HTTP/1.0',200,8864
'vega.info.isbiel.ch','1995-08-28','04:01:25','GET','/pub/theme/vrml.html','HTTP/1.0',200,2397
'193.144.3.207','1995-08-28','04:01:30','GET','/pub/jgbustam/who/who.html','HTTP/1.0',200,15922
'www.egg.or.jp','1995-08-28','04:01:37','GET','/pub/kiaman/main.GIF','HTTP/1.0',200,51471
'202.12.44.168','1995-08-28','04:01:42','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'scooter.pa-x.dec.com','1995-08-28','04:01:42','GET','/pub/cardman/','HTTP/1.0',200,2517
'A-04.DAS.McGill.CA','1995-08-28','04:01:44','GET','/pub/lupine/www/other-disney.html','HTTP/1.0',200,17386
'www.egg.or.jp','1995-08-28','04:01:45','GET','/pub/kiaman/fabric.GIF','HTTP/1.0',200,60549
'www.egg.or.jp','1995-08-28','04:01:47','GET','/pub/kiaman/vanuatu4.html','HTTP/1.0',200,5430
'www.egg.or.jp','1995-08-28','04:01:53','GET','/pub/kiaman/thea2.GIF','HTTP/1.0',200,7010
'www-a2.proxy.aol.com','1995-08-28','04:01:54','GET','/pub/networx/autopage/exotic/ex002.html','HTTP/1.0',200,725
'www.egg.or.jp','1995-08-28','04:01:54','GET','/pub/kiaman/thea1.GIF','HTTP/1.0',200,8346
'www.egg.or.jp','1995-08-28','04:01:55','GET','/pub/kiaman/tales.GIF','HTTP/1.0',200,7903
'miniri.mnhn.fr','1995-08-28','04:01:58','GET','/pub/wick/contact.html','HTTP/1.0',200,2338
'www.egg.or.jp','1995-08-28','04:01:59','GET','/pub/kiaman/return.GIF','HTTP/1.0',200,7620
'www.egg.or.jp','1995-08-28','04:02:00','GET','/pub/kiaman/bs.GIF','HTTP/1.0',200,8472
'www.egg.or.jp','1995-08-28','04:02:04','GET','/pub/kiaman/yumi.GIF','HTTP/1.0',200,8120
'www.egg.or.jp','1995-08-28','04:02:04','GET','/pub/kiaman/beasant.GIF','HTTP/1.0',200,5381
'cc7sun-d6.cc.au.ac.th','1995-08-28','04:02:08','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'www.egg.or.jp','1995-08-28','04:02:08','GET','/pub/kiaman/charlene.GIF','HTTP/1.0',200,8242
'ix-mhl-ca1-24.ix.netcom.com','1995-08-28','04:02:09','GET','/theme/cgi-bin/serch.html','HTTP/1.0',200,2984
'www.egg.or.jp','1995-08-28','04:02:10','GET','/pub/kiaman/vtusp.GIF','HTTP/1.0',200,5526
'scooter.pa-x.dec.com','1995-08-28','04:02:11','GET','/pub/k2/am4x44u/events/clubs/dccruiser.htm','HTTP/1.0',200,3150
'ant.oanet.com','1995-08-28','04:02:12','GET','/pub/mbrophy/reviews.html','HTTP/1.0',200,3077
'www.egg.or.jp','1995-08-28','04:02:12','GET','/pub/kiaman/tuturani.GIF','HTTP/1.0',200,7797
'www-a2.proxy.aol.com','1995-08-28','04:02:12','GET','/pub/networx/autopage/exotic/ex002p.html','HTTP/1.0',200,702
'slip07.inlink.com','1995-08-28','04:02:15','GET','/pub/wick/','HTTP/1.0',200,1923
'www.egg.or.jp','1995-08-28','04:02:16','GET','/pub/kiaman/douglas.GIF','HTTP/1.0',200,7093
'www.egg.or.jp','1995-08-28','04:02:18','GET','/pub/kiaman/cannibals.GIF','HTTP/1.0',200,9475
'www.egg.or.jp','1995-08-28','04:02:19','GET','/pub/kiaman/vtkit.GIF','HTTP/1.0',200,7308
'miniri.mnhn.fr','1995-08-28','04:02:20','GET','/pub/wick/personal.html','HTTP/1.0',200,3151
'www.egg.or.jp','1995-08-28','04:02:21','GET','/pub/kiaman/vtbevan.GIF','HTTP/1.0',200,9064
'www.egg.or.jp','1995-08-28','04:02:24','GET','/pub/kiaman/bisdict.GIF','HTTP/1.0',200,7549
'dd12-003.compuserve.com','1995-08-28','04:02:29','GET','/pub/stevi/angst.html','HTTP/1.0',200,5397
'cpmt2.cyberport.net','1995-08-28','04:02:40','GET','/pub/lupine/www/lionking.html','HTTP/1.0',200,1962
'grace-fddi.isc.rit.edu','1995-08-28','04:02:43','GET','/pub/maus/','HTTP/1.0',200,3593
'ts3-10.westwood.ts.ucla.edu','1995-08-28','04:02:45','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'204.77.82.20','1995-08-28','04:02:45','GET','/pub/murple/home.html','HTTP/1.0',200,3676
'miniri.mnhn.fr','1995-08-28','04:02:47','GET','/pub/wick/index.html','HTTP/1.0',200,1923
'ppp5.cac.psu.edu','1995-08-28','04:02:50','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'ts11-15.westwood.ts.ucla.edu','1995-08-28','04:02:53','GET','/pub/lupine/www/other-disney.html','HTTP/1.0',200,17386
'miniri.mnhn.fr','1995-08-28','04:02:56','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'smorr.rtc-galway.ie','1995-08-28','04:03:14','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'pacifier.com','1995-08-28','04:03:21','GET','/pub/global/front.html','HTTP/1.0',200,1685
'pacifier.com','1995-08-28','04:03:25','GET','/pub/global/subject.html','HTTP/1.0',200,495
'pacifier.com','1995-08-28','04:03:29','GET','/pub/global/subjectlist.html','HTTP/1.0',200,3961
'scooter.pa-x.dec.com','1995-08-28','04:03:29','GET','/pub/moncomm/','HTTP/1.0',200,2466
'rsftew.luc.ac.be','1995-08-28','04:03:31','GET','/pub/journalism/scoop.html','HTTP/1.0',200,1655
'205.188.6.139','1995-08-28','04:03:36','GET','/pub/fan/pizz.html','HTTP/1.0',200,1144
'hntp2.hinet.net','1995-08-28','04:03:41','GET','/pub/atomicbk/catalog/altcomic.html','HTTP/1.0',200,18049
'miniri.mnhn.fr','1995-08-28','04:03:47','GET','/pub/wick/otherpages.html','HTTP/1.0',200,1024
'pacifier.com','1995-08-28','04:03:51','GET','/pub/global/lists.html','HTTP/1.0',200,1816
'dynamic-209.dnai.com','1995-08-28','04:03:57','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'SA-2EN74.sonoma.edu','1995-08-28','04:04:01','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'dialup-5-143.gw.umn.edu','1995-08-28','04:04:01','GET','/pub/bell/review/book_review.shtml','HTTP/1.0',200,1733
'miniri.mnhn.fr','1995-08-28','04:04:03','GET','/pub/wick/hell.html','HTTP/1.0',200,1474
'204.77.82.20','1995-08-28','04:04:04','GET','/pub/murple/html/sex.html','HTTP/1.0',200,749
'grace-fddi.isc.rit.edu','1995-08-28','04:04:09','GET','/pub/maus/img/maus.GIF','HTTP/1.0',200,41940
'sunw11.aut.alcatel.at','1995-08-28','04:04:09','GET','/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'205.188.6.139','1995-08-28','04:04:19','GET','/pub/fan/Images.html','HTTP/1.0',200,1526
'scooter.pa-x.dec.com','1995-08-28','04:04:20','GET','/pub/pgarrett/lca/lca.htm','HTTP/1.0',200,2614
'hel.fi','1995-08-28','04:04:21','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'SA-2EN74.sonoma.edu','1995-08-28','04:04:24','GET','/atomicbk/','HTTP/1.0',200,4051
'ariel.macarthur.uws.EDU.AU','1995-08-28','04:04:25','GET','/pub/lschank/web/country.html','HTTP/1.0',200,31944
'133.31.49.25','1995-08-28','04:04:30','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'140.116.39.216','1995-08-28','04:04:31','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'dynamic-209.dnai.com','1995-08-28','04:04:34','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'133.31.49.25','1995-08-28','04:04:34','GET','/atomicbk/','HTTP/1.0',200,4051
'199.243.225.8','1995-08-28','04:04:37','GET','/pub/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'grace-fddi.isc.rit.edu','1995-08-28','04:04:37','GET','/pub/maus/img/maus3.GIF','HTTP/1.0',200,37011
'Cust62.Max4.San-Francisco.CA.MS.UU.NET','1995-08-28','04:04:50','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'ix-mem-tn2-09.ix.netcom.com','1995-08-28','04:04:50','GET','/pub/mikebilt/gaydc.html','HTTP/1.0',200,6423
'cpmt2.cyberport.net','1995-08-28','04:04:51','GET','/pub/lupine/www/tlk/sources.html','HTTP/1.0',200,5295
'ts3-10.westwood.ts.ucla.edu','1995-08-28','04:04:52','GET','/pub/mbrophy/sandras_home.html','HTTP/1.0',200,1260
'slip07.inlink.com','1995-08-28','04:04:53','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'irt.biolsci.dundee.ac.uk','1995-08-28','04:04:56','GET','/pub/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'scooter.pa-x.dec.com','1995-08-28','04:05:01','GET','/pub/wilsey/','HTTP/1.0',200,3665
'www-c1.proxy.aol.com','1995-08-28','04:05:02','GET','/pub/lschank/web/educate.html','HTTP/1.0',200,47406
'bud.indirect.com','1995-08-28','04:05:06','GET','/pub/heroes/','HTTP/1.0',200,12396
'www-c2.proxy.aol.com','1995-08-28','04:05:09','GET','/pub/murple/html/weird.html','HTTP/1.0',200,2287
'dialup-5-143.gw.umn.edu','1995-08-28','04:05:10','GET','/pub/bell/review/general/index.shtml','HTTP/1.0',200,1535
'SA-2EN74.sonoma.edu','1995-08-28','04:05:11','GET','/atomicbk/direct.html','HTTP/1.0',200,2332
'irt.biolsci.dundee.ac.uk','1995-08-28','04:05:11','GET','/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'133.31.49.25','1995-08-28','04:05:12','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'131.115.56.11','1995-08-28','04:05:16','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'infotool.cube.net','1995-08-28','04:05:26','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'204.77.82.20','1995-08-28','04:05:30','GET','/pub/murple/html/drugs.html','HTTP/1.0',200,3635
'eagle.cc.ukans.edu','1995-08-28','04:05:41','GET','/pub/cardman/links.htm','HTTP/1.0',200,3795
'pacifier.com','1995-08-28','04:05:49','GET','/pub/listserv/listserv.html','HTTP/1.0',200,1138
'dialup-5-143.gw.umn.edu','1995-08-28','04:05:53','GET','/pub/bell/review/book_review.shtml','HTTP/1.0',200,1733
'pacifier.com','1995-08-28','04:05:58','GET','/pub/listserv/lsall1.html','HTTP/1.0',200,543
'cc7sun-d6.cc.au.ac.th','1995-08-28','04:06:08','GET','/pub/mbrophy/other_sites.html','HTTP/1.0',200,2175
'pacifier.com','1995-08-28','04:06:11','GET','/pub/listserv/lsall1a.html','HTTP/1.0',200,37334
'grace-fddi.isc.rit.edu','1995-08-28','04:06:14','GET','/pub/maus/img/Twiggy5.GIF','HTTP/1.0',200,100496
'192.246.174.239','1995-08-28','04:06:15','GET','/pub/gen/fas/irp/nsa/','HTTP/1.0',200,91372
'police87-134.ucsd.edu','1995-08-28','04:06:16','GET','/pub/k2/am4x44u/trails/gear/safetyjk.htm','HTTP/1.0',200,9465
'srlemcke.Unibase.COM','1995-08-28','04:06:17','GET','/pub/lovegrov/retina.html','HTTP/1.0',200,2584
'hntp2.hinet.net','1995-08-28','04:06:17','GET','/atomicbk/new/new.html','HTTP/1.0',200,2914
'137.158.66.51','1995-08-28','04:06:18','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'infotool.cube.net','1995-08-28','04:06:24','GET','/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'www-d2.proxy.aol.com','1995-08-28','04:06:26','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'kelty143.stir.ac.uk','1995-08-28','04:06:27','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'hntp2.hinet.net','1995-08-28','04:06:35','GET','/atomicbk/new/newaug25.html','HTTP/1.0',200,6407
'pacifier.com','1995-08-28','04:06:36','GET','/pub/global/toc.html','HTTP/1.0',200,1696
'pacifier.com','1995-08-28','04:06:39','GET','/pub/global/subjectlist.html','HTTP/1.0',200,3961
'pacifier.com','1995-08-28','04:06:44','GET','/pub/global/gopher.html','HTTP/1.0',200,1282
'pacifier.com','1995-08-28','04:06:47','GET','/pub/global/search.html','HTTP/1.0',200,6602
'204.77.82.20','1995-08-28','04:06:48','GET','/pub/murple/html/religion.html','HTTP/1.0',200,1452
'dd19-001.compuserve.com','1995-08-28','04:06:50','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'n1-56-208.macip.drexel.edu','1995-08-28','04:06:56','GET','/pub/sinkers/paint.html','HTTP/1.0',200,4438
'131.115.56.11','1995-08-28','04:06:57','GET','/pub/job/swim/swim.html','HTTP/1.0',200,4514
'scooter.pa-x.dec.com','1995-08-28','04:06:59','GET','/pub/robert/home.html','HTTP/1.0',200,1992
'kauai-22.u.aloha.net','1995-08-28','04:07:05','GET','/pub/sinkers/home.html','HTTP/1.0',200,2564
'146.140.11.74','1995-08-28','04:07:06','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'130.104.89.28','1995-08-28','04:07:10','GET','/pub/royfc/confer.html','HTTP/1.0',200,4756
'ip-131.epan.com','1995-08-28','04:07:11','GET','/pub/atomicbk/home.html','HTTP/1.0',200,4051
'eagle.cc.ukans.edu','1995-08-28','04:07:14','GET','/pub/cardman/','HTTP/1.0',200,2517
'bud.indirect.com','1995-08-28','04:07:22','GET','/pub/heroes/suitcase.html','HTTP/1.0',200,1609
'eagle.cc.ukans.edu','1995-08-28','04:07:24','GET','/pub/cardman/poll.htm','HTTP/1.0',200,2459
'melb28.world.net','1995-08-28','04:07:33','GET','/pub/journalism/kid.html','HTTP/1.0',200,5343
'130.104.89.28','1995-08-28','04:07:34','GET','/pub/royfc/confer6.html','HTTP/1.0',200,13316
'gold.wi.eunet.de','1995-08-28','04:07:35','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'fw.nikkeibp.co.jp','1995-08-28','04:07:36','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'zariz.orbotech.co.il','1995-08-28','04:07:37','GET','/pub/k2/am4x44u/truck_stop/amhusky.htm','HTTP/1.0',200,6736
'srlemcke.Unibase.COM','1995-08-28','04:07:38','GET','/pub/lovegrov/retina7/contents.html','HTTP/1.0',200,1702
'www-a2.proxy.aol.com','1995-08-28','04:07:38','GET','/pub/networx/autopage/exotic/ex003.html','HTTP/1.0',200,644
'ad06-008.compuserve.com','1995-08-28','04:07:40','GET','/pub/wick/','HTTP/1.0',200,1923
'srlemcke.Unibase.COM','1995-08-28','04:07:55','GET','/pub/lovegrov/retina7/musmach.html','HTTP/1.0',200,5651
'f-02.lhg.hib.no','1995-08-28','04:07:58','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'dd11-009.compuserve.com','1995-08-28','04:08:13','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'scooter.pa-x.dec.com','1995-08-28','04:08:16','GET','/pub/jumpsam/index.htm','HTTP/1.0',200,3107
'FW16.dfw.net','1995-08-28','04:08:19','GET','/pub/alweiner/cgi-bin/squiggle.cgi','HTTP/1.0',200,12007
'204.77.82.20','1995-08-28','04:08:21','GET','/pub/murple/html/weird.html','HTTP/1.0',200,2287
'homer11.u.washington.edu','1995-08-28','04:08:27','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'steep-kiae.223.125.193.in-addr.arpa','1995-08-28','04:08:32','GET','/pub/global/russia.html','HTTP/1.0',200,1599
'aitcc01.aitech.ac.jp','1995-08-28','04:08:35','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'gate.kajima.co.jp','1995-08-28','04:08:39','GET','/pub/k2/suv/suv.htm','HTTP/1.0',200,778
'j16.kch2.jaring.my','1995-08-28','04:08:41','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'ad19-001.compuserve.com','1995-08-28','04:08:42','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'gate.kajima.co.jp','1995-08-28','04:08:45','GET','/pub/k2/suv/suvindex.htm','HTTP/1.0',200,1403
'eagle.cc.ukans.edu','1995-08-28','04:08:48','GET','/pub/cardman/hot.htm','HTTP/1.0',200,642
'scooter.pa-x.dec.com','1995-08-28','04:08:53','GET','/pub/global/www.html','HTTP/1.0',200,2257
'ad06-008.compuserve.com','1995-08-28','04:08:58','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'aitcc01.aitech.ac.jp','1995-08-28','04:09:00','GET','/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'lamar.d48.lilly.com','1995-08-28','04:09:07','GET','/pub/abaa-booknet/research/librar.html','HTTP/1.0',200,5339
'strix.UDAC.UU.SE','1995-08-28','04:09:09','GET','/','HTTP/1.0',200,1834
'gatekeeper.us.oracle.com','1995-08-28','04:09:10','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'gate.kajima.co.jp','1995-08-28','04:09:11','GET','/pub/k2/suv/suv1.htm','HTTP/1.0',200,4859
'zariz.orbotech.co.il','1995-08-28','04:09:11','GET','/pub/k2/am4x44u/truck_stop/amtrap.htm','HTTP/1.0',200,3194
'elecsun11.elec.uow.edu.au','1995-08-28','04:09:13','GET','/pub/rjgula/attacks.htm','HTTP/1.0',200,6950
'lamar.d48.lilly.com','1995-08-28','04:09:21','GET','/pub/abaa-booknet/research/lib9.html','HTTP/1.0',200,884
'ip-131.epan.com','1995-08-28','04:09:24','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'scooter.pa-x.dec.com','1995-08-28','04:09:24','GET','/pub/listserv/lslaw1b.html','HTTP/1.0',200,17349
'www-a2.proxy.aol.com','1995-08-28','04:09:24','GET','/pub/networx/autopage/exotic/ex002a.html','HTTP/1.0',200,3341
'abb-annex1-slip18.cis.McMaster.CA','1995-08-28','04:09:25','GET','/mpt/motorwk/home.html','HTTP/1.0',200,446
'FW16.dfw.net','1995-08-28','04:09:26','GET','/pub/alweiner/cgi-bin/homepage.html?game','HTTP/1.0',200,1899
'ak2000.asahi-kasei.co.jp','1995-08-28','04:09:28','GET','/pub/eurocent/home.htm','HTTP/1.0',200,2534
'victoria.pe.net','1995-08-28','04:09:34','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'lamar.d48.lilly.com','1995-08-28','04:09:42','GET','/pub/abaa-booknet/research/lib8.html','HTTP/1.0',200,672
'abb-annex1-slip18.cis.McMaster.CA','1995-08-28','04:09:43','GET','/mpt/motorwk/catalog.html','HTTP/1.0',200,1631
'149.250.222.1','1995-08-28','04:09:45','GET','/pub/bio/','HTTP/1.0',200,683
'aitcc01.aitech.ac.jp','1995-08-28','04:09:51','GET','/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'quandong.itd.adelaide.edu.au','1995-08-28','04:09:57','GET','/pub/wmcbrine/html/Q-view.html','HTTP/1.0',200,30052
'koriel.Sun.COM','1995-08-28','04:10:00','GET','/pub/global/front.html','HTTP/1.0',200,1685
'129.184.59.1','1995-08-28','04:10:02','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'abb-annex1-slip18.cis.McMaster.CA','1995-08-28','04:10:03','GET','/mpt/motorwk/merch.html','HTTP/1.0',200,1344
'scctn02.sp.ac.sg','1995-08-28','04:10:04','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'pacifier.com','1995-08-28','04:10:14','GET','/pub/global/gopher.html','HTTP/1.0',200,1282
'FW16.dfw.net','1995-08-28','04:10:19','GET','/pub/alweiner/cgi-bin/homepage.html?game','HTTP/1.0',200,1899
'koriel.Sun.COM','1995-08-28','04:10:21','GET','/pub/global/search.html','HTTP/1.0',200,6602
'cc7sun-d6.cc.au.ac.th','1995-08-28','04:10:29','GET','/pub/mbrophy/sandras_home.html','HTTP/1.0',200,1260
'dial147.aunet.au.ac.th','1995-08-28','04:10:35','GET','/pub/cardman/','HTTP/1.0',200,2517
'192.246.174.239','1995-08-28','04:10:36','GET','/pub/gen/fas/irp/','HTTP/1.0',200,13340
'lamar.d48.lilly.com','1995-08-28','04:10:44','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'205.218.4.10','1995-08-28','04:10:45','GET','/pub/listserv/atom1a.html','HTTP/1.0',200,2430
'ath-gw7.hol.gr','1995-08-28','04:10:46','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'e8s80.syd.enternet.com.au','1995-08-28','04:10:46','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'dialup16-hugin.oden.se','1995-08-28','04:10:47','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'203.250.185.161','1995-08-28','04:10:52','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'scooter.pa-x.dec.com','1995-08-28','04:10:53','GET','/pub/lupine/www/lionking.html','HTTP/1.0',200,1962
'risc.agsm.ucla.edu','1995-08-28','04:10:55','GET','/pub/mileskb/boc/boc.html','HTTP/1.0',200,1473
'lamar.d48.lilly.com','1995-08-28','04:11:00','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'vcc11.vcc.bc.ca','1995-08-28','04:11:07','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'risc.agsm.ucla.edu','1995-08-28','04:11:09','GET','/pub/mileskb/boc/dates.html','HTTP/1.0',200,3402
'ccfews03.center.osaka-u.ac.jp','1995-08-28','04:11:26','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'131.126.50.138','1995-08-28','04:11:28','GET','/pub/atomicbk/catalog/death.html','HTTP/1.0',200,5110
'dial147.aunet.au.ac.th','1995-08-28','04:11:30','GET','/pub/cardman/fball.htm','HTTP/1.0',200,1821
'wilbur.trilogy.com','1995-08-28','04:11:33','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'dial147.aunet.au.ac.th','1995-08-28','04:11:35','GET','/pub/cardman/tbasket.htm','HTTP/1.0',200,1765
'FW16.dfw.net','1995-08-28','04:11:45','GET','/pub/alweiner/cgi-bin/homepage.html?pass','HTTP/1.0',200,1357
'gatekeeper.us.oracle.com','1995-08-28','04:11:56','GET','/atomicbk/new/new.html','HTTP/1.0',200,2914
'melbourne.DIALix.oz.au','1995-08-28','04:12:05','GET','/larouche/welcome.html','HTTP/1.0',200,5105
'gatekeeper.us.oracle.com','1995-08-28','04:12:09','GET','/atomicbk/new/newaug25.html','HTTP/1.0',200,6407
'scooter.pa-x.dec.com','1995-08-28','04:12:10','GET','/pub/listserv/lslsbn1.html','HTTP/1.0',200,5142
'www-d3.proxy.aol.com','1995-08-28','04:12:12','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'scctn02.sp.ac.sg','1995-08-28','04:12:18','GET','/pub/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'204.77.82.20','1995-08-28','04:12:19','GET','/pub/murple/html/pages.html','HTTP/1.0',200,1781
'icm07.itc.uiowa.edu','1995-08-28','04:12:20','GET','/pub/hutchens/a10.html','HTTP/1.0',200,1312
'140.138.148.91','1995-08-28','04:12:41','GET','/html/services.html','HTTP/1.0',200,6050
'verbum01.spin.com.mx','1995-08-28','04:12:47','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'melbourne.DIALix.oz.au','1995-08-28','04:12:50','GET','/larouche/LaRouche_on_Gingrich.html','HTTP/1.0',200,5129
'strix.UDAC.UU.SE','1995-08-28','04:12:50','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'irt.biolsci.dundee.ac.uk','1995-08-28','04:12:53','GET','/atomicbk/new/new.html','HTTP/1.0',200,2914
'FW16.dfw.net','1995-08-28','04:12:56','GET','/pub/alweiner/cgi-bin/homepage.html?cool-log','HTTP/1.0',200,1116
'irt.biolsci.dundee.ac.uk','1995-08-28','04:13:09','GET','/atomicbk/new/newaug25.html','HTTP/1.0',200,6407
